SA2_MAINCODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
117031334,74,278,413,163,83,59,23,21,6,1119,60,198,431,198,175,169,68,31,6,1339,0,0,0,0,0,0,0,0,0,0,0,39,52,23,20,6,4,3,0,137,0,0,0,3,0,0,0,0,0,3,208,562,1104,410,266,217,69,48,9,2895,3,0,0,0,0,0,0,0,0,7,28,29,81,37,30,18,8,12,0,235,3,6,10,4,6,0,0,0,0,34,5,3,4,0,0,0,0,0,0,12,3,18,20,13,3,5,4,0,0,70,3,0,3,3,0,0,0,0,0,7,0,9,18,3,3,3,0,0,0,48,12,36,52,10,6,5,0,0,0,125,12,30,96,53,25,19,12,9,3,265,0,3,6,0,3,0,0,0,0,9,3,3,10,3,3,0,3,0,0,28,11,57,102,44,31,24,13,10,0,298,19,50,57,24,20,12,7,0,0,174,3,3,3,3,3,0,3,0,0,19
117031335,35,145,213,124,80,50,47,24,8,724,72,163,393,299,224,192,101,91,24,1558,0,0,0,0,0,0,0,0,0,0,8,19,18,19,10,12,8,3,0,89,0,0,0,0,0,0,0,0,0,0,196,365,763,482,334,304,247,150,41,2872,0,0,4,0,0,0,0,0,0,4,33,34,83,87,60,80,106,50,12,553,3,6,7,0,9,4,0,0,0,27,0,3,0,7,3,3,0,0,0,18,4,7,25,21,12,11,4,6,0,89,0,0,0,0,3,0,0,0,0,6,0,3,9,3,3,6,0,0,0,24,4,20,36,5,8,3,3,0,0,81,5,45,67,57,45,25,22,13,0,275,0,3,3,3,4,0,0,3,0,19,0,3,0,0,3,0,0,3,0,13,8,56,58,35,50,31,16,9,3,267,13,31,38,24,23,6,14,7,0,151,0,4,9,3,0,0,0,0,0,18
117031336,31,111,289,135,74,44,34,21,8,744,55,125,477,296,155,118,64,43,31,1375,0,0,0,0,0,0,0,0,0,0,9,18,35,15,8,9,3,6,3,94,0,0,0,0,0,0,0,0,0,3,104,301,853,515,259,194,146,139,103,2607,0,0,0,0,0,0,0,0,0,6,10,28,74,55,45,41,52,36,6,335,0,0,3,0,0,3,0,0,0,9,0,3,4,0,0,0,3,0,0,12,3,10,27,11,9,3,8,0,0,65,0,4,0,0,3,0,0,0,0,11,0,3,13,4,0,0,3,0,0,22,3,7,13,14,5,0,0,3,0,43,5,17,64,49,39,32,13,9,5,237,0,3,4,4,3,0,0,0,0,22,0,0,0,3,0,0,3,0,0,10,3,24,72,49,36,16,7,9,0,213,0,19,49,17,7,4,4,0,0,114,0,3,0,3,3,0,0,0,0,9
117031337,58,884,1006,196,135,62,40,17,9,2406,35,112,222,138,149,179,111,64,15,1035,0,0,0,0,0,0,0,0,0,0,5,40,67,18,18,13,3,4,0,167,0,0,0,0,3,0,0,0,0,3,117,648,830,295,286,218,137,67,23,2638,0,0,0,0,0,0,0,0,0,0,13,24,44,35,33,23,17,10,0,196,0,0,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,4,21,29,14,5,9,0,3,0,89,0,0,3,3,0,3,0,0,0,8,0,16,9,3,0,0,0,0,0,33,6,50,43,7,8,3,0,0,0,126,11,125,156,42,44,46,20,19,6,462,0,0,0,0,0,0,0,0,0,7,0,3,3,5,3,0,0,0,0,16,17,106,109,41,38,41,18,19,0,395,16,174,114,21,17,15,3,4,0,370,0,0,3,3,0,0,3,0,0,8
117031338,58,233,212,108,104,64,40,31,5,857,98,202,418,271,177,154,132,76,24,1554,0,0,0,0,0,0,0,0,0,3,10,13,31,18,18,18,7,4,0,129,0,0,0,0,0,0,0,0,0,0,537,587,911,624,435,355,283,152,41,3925,0,0,8,0,0,3,0,0,0,9,184,108,193,197,135,161,197,128,18,1320,0,4,10,6,4,8,3,3,0,37,9,6,10,7,7,0,0,0,0,35,3,10,18,11,6,16,5,8,4,85,3,9,17,5,3,9,0,3,0,45,0,0,6,5,4,3,3,0,0,18,28,141,138,44,22,14,5,3,0,392,19,51,99,44,32,28,24,10,6,308,0,8,4,0,3,5,5,0,0,23,4,7,5,0,4,0,3,0,0,25,22,38,66,53,32,31,16,8,3,267,14,52,69,25,29,10,8,3,3,220,0,3,4,7,8,0,3,0,0,26
118011339,30,31,74,46,56,30,6,0,3,279,286,178,518,401,277,208,113,109,61,2147,0,0,0,0,0,0,0,0,0,0,3,0,16,5,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,573,449,963,653,400,344,273,206,63,3926,0,0,0,0,0,0,0,0,0,0,72,27,63,88,62,43,55,42,7,453,0,0,5,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,12,3,29,24,8,10,4,11,0,101,0,0,0,0,0,0,0,0,0,8,0,3,14,4,3,3,0,0,0,24,10,10,15,14,7,11,0,0,0,69,20,9,57,52,35,34,30,20,14,268,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,3,36,23,57,44,32,28,17,11,15,273,13,16,28,25,19,5,3,0,0,115,0,0,0,3,8,3,0,0,0,15
118011340,22,19,75,80,51,18,7,8,0,272,175,162,594,376,202,206,110,86,45,1955,0,0,0,0,0,0,0,0,0,0,3,0,26,10,3,3,0,7,0,48,0,0,0,0,0,0,0,0,0,0,430,396,1058,634,355,277,202,147,55,3550,0,0,3,0,0,3,4,0,0,11,46,39,81,92,43,25,32,24,5,395,0,3,3,3,3,0,3,0,0,19,0,3,3,0,0,3,0,0,0,12,10,6,43,17,5,10,4,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,0,0,20,16,16,16,8,10,0,0,0,0,64,21,15,58,58,38,30,30,18,3,280,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,14,19,18,80,50,22,15,9,3,0,218,14,18,36,22,6,3,3,3,0,102,0,3,3,0,4,0,0,0,0,18
118011341,34,57,79,69,56,25,12,3,3,338,309,185,382,370,283,269,160,160,103,2214,0,0,0,0,0,0,0,0,0,4,3,3,17,7,9,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,532,375,787,597,409,345,304,295,139,3789,0,0,0,0,0,0,0,3,0,3,30,36,66,81,38,51,48,27,11,395,0,0,0,3,3,0,3,0,0,10,0,0,0,0,0,3,0,0,0,4,11,7,10,20,6,5,12,6,0,70,0,0,0,0,0,0,0,0,0,4,0,3,8,0,3,3,0,0,3,19,8,12,16,12,10,0,0,0,0,51,20,32,62,42,45,48,40,34,16,339,0,3,3,3,3,3,0,0,0,14,0,0,0,3,0,0,3,0,0,11,32,24,45,48,44,17,19,31,21,284,12,16,15,20,15,8,3,6,5,100,0,0,0,0,3,3,0,0,0,10
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,30,48,74,65,49,48,21,4,3,335,572,456,686,509,509,613,344,344,175,4197,3,0,0,3,0,0,0,0,0,9,3,8,10,17,13,15,0,0,0,66,0,0,3,0,0,0,0,0,0,0,538,483,880,692,515,484,289,254,116,4255,0,0,0,0,0,0,0,0,0,0,83,53,78,116,86,64,59,46,12,595,0,0,8,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,13,4,27,21,14,23,9,5,7,120,0,4,3,0,3,0,0,0,0,11,0,0,9,3,4,6,0,0,0,26,3,14,19,5,3,7,0,0,0,55,53,54,73,78,70,79,73,53,23,564,0,0,0,0,0,0,0,0,0,11,3,0,3,3,3,3,0,0,0,15,49,31,68,71,49,49,26,18,12,380,18,8,27,25,23,5,0,8,9,123,0,0,3,6,0,0,0,0,0,16
118011344,8,13,30,21,20,12,3,3,0,115,91,78,128,120,101,110,74,68,36,804,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,207,144,266,218,174,162,96,83,44,1385,0,0,0,0,0,0,0,0,0,4,98,49,45,76,60,55,33,23,10,445,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,6,3,6,3,15,4,0,0,40,0,0,3,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,12,0,7,3,5,3,6,0,0,0,20,3,11,19,21,20,14,20,20,8,135,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,11,11,15,15,22,16,7,9,3,107,4,5,5,5,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3
118011345,18,33,74,58,37,19,9,0,0,245,351,254,756,514,331,398,192,103,40,2948,0,0,0,0,0,0,0,0,0,0,4,5,9,3,6,3,0,0,4,31,0,0,3,0,0,0,0,0,0,3,341,280,861,584,300,343,198,122,37,3078,0,0,0,0,0,0,0,0,0,3,46,22,86,67,34,44,35,30,6,368,0,3,18,3,0,3,0,0,0,25,0,3,0,0,3,0,0,0,0,3,6,8,32,12,4,9,9,3,0,80,0,0,0,4,0,0,0,0,0,6,4,0,5,3,0,4,0,0,0,19,3,7,20,3,7,3,3,0,0,38,16,12,67,64,42,66,27,14,13,332,0,3,3,0,0,0,0,0,0,10,0,0,8,3,0,0,3,0,0,11,17,35,75,48,38,38,24,6,3,282,15,16,26,12,8,15,3,0,0,93,0,0,0,0,0,0,0,0,0,9
118011346,12,30,20,21,30,16,9,3,0,143,401,226,175,283,269,233,152,151,64,1955,0,0,0,0,0,0,0,0,0,0,5,4,9,11,3,3,4,0,0,40,0,0,0,0,0,0,0,0,0,0,492,280,258,324,259,245,140,121,35,2149,0,0,0,0,0,0,0,0,0,3,115,58,52,85,81,62,50,24,18,554,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,7,3,6,7,11,3,0,0,51,0,3,0,4,3,0,0,0,0,5,0,0,0,3,0,0,3,0,0,6,4,13,3,9,5,5,0,0,0,38,36,31,16,31,44,35,25,27,6,257,0,0,0,3,0,3,0,0,0,9,0,3,0,3,0,0,0,0,0,7,7,20,20,14,22,22,14,13,10,131,15,5,7,12,8,3,3,6,0,64,0,0,0,3,0,0,0,0,0,6
118011347,3,7,26,23,10,17,7,3,0,100,209,139,238,215,173,234,188,155,85,1642,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,222,130,261,235,193,194,91,107,45,1482,0,0,0,0,0,0,0,0,0,0,21,14,25,30,24,22,11,18,3,160,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,6,5,7,3,36,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,8,0,0,6,0,0,0,0,0,0,10,11,11,22,26,24,32,28,17,17,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,23,20,16,29,17,8,3,142,6,3,15,7,5,3,0,0,0,47,0,0,0,0,0,0,0,0,0,5
118021348,60,35,78,77,50,43,16,4,0,373,434,339,780,640,494,400,240,261,94,3694,3,3,3,4,0,4,3,0,0,23,9,15,21,24,15,10,3,3,0,88,0,0,0,0,0,0,0,0,0,0,1075,920,1549,1186,773,620,465,339,106,7029,0,0,0,4,0,0,3,0,0,3,194,116,135,171,138,111,116,79,13,1081,0,3,8,0,3,3,0,3,0,22,0,5,0,3,0,0,0,0,0,7,9,11,25,34,13,16,19,5,0,133,3,3,3,12,3,0,7,0,0,37,4,7,15,5,3,3,0,0,4,41,10,20,22,13,17,3,0,0,0,81,22,28,71,81,53,67,34,32,19,405,0,0,0,3,0,6,0,0,0,14,0,0,3,0,0,0,0,0,0,3,31,39,112,73,44,36,24,18,14,402,30,19,34,33,19,10,8,8,0,153,4,3,0,0,4,0,3,0,0,17
118021350,55,59,47,80,96,53,22,16,3,425,488,389,315,503,545,470,331,361,88,3491,9,8,10,4,7,3,3,0,0,44,31,21,28,19,20,29,18,13,5,185,0,3,0,0,3,0,0,0,0,12,1469,929,690,931,935,859,596,433,155,6996,0,3,0,4,0,0,0,0,0,7,211,120,111,180,124,102,69,37,13,973,3,4,9,0,4,5,8,0,3,33,14,15,9,10,0,5,0,0,0,50,18,3,7,17,9,10,11,8,3,79,8,4,16,8,12,20,5,0,0,67,3,3,7,10,3,3,0,8,0,37,18,5,20,4,10,18,3,3,0,81,32,33,39,53,65,64,53,52,12,403,3,0,0,3,3,3,0,8,0,17,3,0,0,0,0,0,0,0,0,9,47,34,29,45,53,49,25,20,9,314,23,10,24,28,23,10,4,3,3,121,0,0,0,3,3,0,3,0,0,6
118021564,32,213,170,67,82,37,18,8,3,628,143,282,189,155,120,124,74,47,19,1153,0,0,0,0,0,0,0,0,0,0,3,24,25,16,5,5,0,0,0,80,0,0,0,0,0,0,0,0,0,0,387,629,448,390,305,227,206,180,77,2854,0,0,0,0,0,0,0,0,0,3,122,104,96,135,98,88,131,131,46,954,0,0,0,3,4,0,0,0,0,13,0,3,5,0,6,0,0,0,0,10,0,11,3,6,5,3,3,3,0,30,5,0,9,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,16,10,41,18,9,11,9,0,0,0,104,18,59,66,38,47,16,13,9,0,264,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,4,15,87,35,22,22,12,9,6,0,205,13,73,33,17,8,3,0,0,0,152,0,0,0,0,0,0,0,0,0,7
118021565,65,330,231,99,92,70,34,17,0,941,152,188,180,161,162,129,80,98,33,1183,0,0,3,3,0,4,0,0,0,10,19,36,29,17,15,10,3,0,0,128,0,0,0,0,0,0,0,0,0,3,565,547,464,484,368,306,207,160,33,3132,0,0,0,0,0,3,0,0,0,6,202,196,177,243,203,191,286,214,47,1746,0,0,3,3,3,0,0,0,0,15,5,0,3,3,0,3,0,0,0,14,4,11,6,3,5,10,5,4,0,56,4,0,6,0,0,0,8,3,0,22,4,12,3,3,6,3,0,0,0,35,15,26,24,19,11,0,3,0,0,112,33,74,77,46,38,23,14,21,3,332,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,18,61,44,19,26,23,3,7,4,204,13,63,35,10,14,5,0,3,0,148,0,0,3,0,0,0,0,0,0,4
118021566,27,83,58,46,52,44,11,10,9,344,132,126,141,167,173,119,95,101,55,1111,0,0,0,0,0,0,0,0,0,0,12,14,16,11,13,13,3,5,3,90,0,0,0,0,3,0,0,0,0,3,454,360,385,367,319,301,231,206,84,2701,0,0,0,0,3,0,0,0,0,4,200,150,105,182,165,142,130,88,17,1181,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,8,3,3,4,3,4,3,4,5,3,30,0,0,0,4,0,0,3,0,0,9,0,3,3,3,3,0,0,0,0,11,9,15,13,6,5,6,0,0,0,58,25,29,36,34,36,15,13,13,10,213,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,0,11,10,24,34,21,26,13,9,5,4,139,3,14,19,12,10,10,3,3,4,75,0,0,0,0,0,0,0,0,0,4
118021567,24,28,46,42,50,33,19,9,0,243,174,128,216,183,202,180,147,133,38,1400,0,0,0,0,3,0,0,5,0,8,16,13,14,12,16,5,5,7,0,96,0,0,0,0,0,0,0,0,0,0,512,411,497,480,413,349,254,202,54,3171,0,0,0,0,0,0,0,0,0,4,80,56,56,87,82,90,85,67,14,618,0,0,0,4,3,7,0,0,0,15,10,0,3,7,5,3,0,0,0,22,0,3,6,9,5,16,5,0,0,45,0,6,4,3,0,7,4,0,0,30,4,5,0,3,0,0,0,0,0,11,14,22,13,15,12,3,5,0,0,84,0,12,26,30,10,31,18,22,14,173,0,0,0,0,0,0,3,0,0,8,0,0,3,0,5,0,0,0,0,11,27,20,22,24,22,22,20,5,5,164,19,23,30,11,9,10,4,3,0,110,0,0,3,3,0,0,0,0,0,6
118021568,34,136,79,49,65,38,28,16,3,443,116,111,117,136,137,117,98,84,34,954,0,0,0,0,0,0,0,0,0,7,10,14,7,13,16,5,0,0,0,70,0,0,0,0,0,0,0,0,0,0,524,430,400,390,337,263,191,158,41,2729,0,3,0,0,3,3,0,0,0,13,105,78,109,119,98,95,118,85,19,821,0,0,3,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,5,3,12,10,8,6,3,3,0,0,34,0,0,3,4,0,6,3,4,0,21,3,7,5,3,3,0,7,0,0,22,22,27,17,19,11,0,0,0,0,97,36,71,54,49,28,18,22,21,7,304,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,6,14,30,20,21,21,15,5,6,0,129,0,42,27,6,9,7,3,0,0,98,0,0,0,0,0,0,0,0,0,0
118021569,34,64,89,79,42,28,11,5,0,354,312,227,506,388,292,236,148,132,48,2293,0,0,0,0,0,3,0,0,0,5,14,14,14,17,14,17,5,5,0,102,0,3,0,0,0,0,0,0,0,6,642,482,1077,740,509,393,282,253,124,4503,0,0,0,0,0,0,0,0,0,3,61,63,103,107,69,68,69,62,24,628,3,0,7,4,5,3,0,0,0,24,0,0,3,3,0,0,0,0,0,7,11,11,14,20,13,17,8,4,3,93,0,0,9,0,0,0,3,0,0,19,0,6,9,3,0,0,0,0,0,20,17,20,26,10,6,6,6,0,0,88,34,35,77,76,65,44,23,24,8,389,0,3,0,0,3,0,0,0,0,14,3,0,0,3,3,0,0,0,0,10,14,30,85,50,25,31,11,12,11,273,18,14,33,12,20,5,6,0,0,109,0,0,3,0,0,0,0,0,0,10
118021570,38,112,96,52,49,25,13,3,0,389,193,211,304,240,205,117,89,93,40,1486,0,0,0,0,0,0,4,0,0,7,3,13,16,5,9,3,3,0,0,53,0,3,0,0,3,3,0,0,0,5,463,389,666,513,360,269,204,211,63,3138,0,0,0,0,0,0,0,0,0,0,68,37,66,85,63,63,62,49,12,501,4,0,4,3,0,3,0,8,0,22,0,3,3,0,0,0,0,0,0,9,6,6,18,15,12,5,12,7,3,92,0,3,0,0,0,0,0,4,0,7,0,8,4,3,0,0,0,0,0,13,6,17,22,3,6,4,0,0,0,73,18,33,58,44,38,32,28,15,9,287,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,15,9,28,45,41,21,16,12,3,6,181,15,20,20,16,14,4,3,3,0,99,0,3,0,4,0,4,0,0,0,13
119011354,246,171,149,197,226,103,53,42,10,1204,312,314,254,272,390,522,269,261,82,2683,9,3,3,8,3,3,0,0,0,29,39,44,27,23,51,41,11,14,8,261,3,0,3,3,0,0,3,0,0,12,1314,835,847,893,779,833,567,342,97,6514,5,0,6,0,3,7,4,0,3,28,431,246,246,299,233,205,162,74,9,1908,4,5,3,3,7,0,0,5,0,38,3,0,8,4,0,0,3,4,0,21,8,3,9,6,13,11,21,16,3,93,32,25,27,29,23,8,13,3,0,155,15,0,3,6,9,3,3,3,0,44,45,31,17,35,24,9,6,6,0,181,35,25,28,28,69,74,30,38,15,333,3,4,0,3,7,6,12,13,17,67,9,0,4,3,0,0,0,3,0,25,45,48,33,36,40,84,31,31,13,361,22,22,16,12,14,21,5,3,0,122,3,0,3,6,0,3,3,0,0,19
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119011356,163,75,103,125,132,42,24,10,3,681,85,79,67,65,122,130,85,107,30,763,0,0,0,0,0,0,0,0,0,0,41,34,19,24,27,20,15,9,3,197,0,0,0,0,0,0,0,0,0,0,565,369,366,354,333,333,247,175,46,2790,0,0,0,0,3,0,0,0,0,6,263,168,195,200,147,170,129,40,8,1322,0,0,3,0,0,3,3,0,0,13,7,3,3,9,0,0,0,0,0,26,8,0,0,0,3,4,13,12,3,48,3,7,0,4,7,4,0,0,0,32,8,8,12,6,4,3,0,3,0,45,24,20,14,12,15,3,3,0,0,100,10,7,8,7,21,31,23,14,9,130,0,0,0,3,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,7,19,22,11,13,24,18,13,23,6,141,26,22,15,10,15,4,3,3,0,106,3,3,0,3,4,0,3,0,3,16
